loan_amount,value_per_installment,value_future,payment_term,capitalized_interest,months,installment_percent,loan_purpose_radio_tv,loan_purpose_car_used,installment_plans_none,loan_purpose_furniture,loan_purpose_appliances,allow
2295.0,573.75,2515.32,620.0,220.32,8.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0
3143.0,1047.6666666666667,3143.0,750.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
2371.0,1185.5,2484.808,124.0,113.808,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
3860.0,1286.6666666666667,4091.6000000000004,899.0,231.6,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1841.0,613.6666666666666,2017.736,240.0,176.736,8.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
3130.0,1043.3333333333333,3430.4800000000005,990.0,300.48,8.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1598.0,799.0,1828.1120000000003,360.0,230.11200000000002,12.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
490.0,163.33333333333334,513.52,510.0,23.52,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
8067.0,2016.75,9131.844000000001,720.0,1064.844,11.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
5180.0,1726.6666666666667,5180.0,1110.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
678.0,226.0,694.272,434.0,16.272000000000002,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
1233.0,616.5,1292.184,124.0,59.184000000000005,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
3942.0,1314.0,4036.608,434.0,94.608,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
7395.0,1848.75,7927.4400000000005,558.0,532.4399999999999,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
250.0,125.0,277.0,660.0,27.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
3971.0,1323.6666666666667,3971.0,744.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
5553.0,1110.6,5553.0,1116.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
3782.0,945.5,3872.768,806.0,90.768,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
10520.0,2630.0,11908.640000000001,1080.0,1388.64,11.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
8761.0,2920.3333333333335,9076.396,1209.0,315.396,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
4155.0,1385.0,4304.58,840.0,149.57999999999998,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
3384.0,3384.0,3546.4320000000002,124.0,162.43200000000002,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
699.0,233.0,766.104,620.0,67.104,8.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
9426.0,1885.2,9765.336000000001,1550.0,339.336,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
3787.0,1262.3333333333333,4150.552000000001,620.0,363.552,8.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
2511.0,1255.5,2571.264,434.0,60.264,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
250.0,250.0,253.0,420.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5551.0,1850.3333333333333,5817.448,496.0,266.448,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
7383.0,1476.6,7737.384,870.0,354.384,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
6083.0,1520.75,6739.964000000001,1020.0,656.9639999999999,9.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
4651.0,1162.75,4874.2480000000005,870.0,223.248,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
1928.0,964.0,2136.224,270.0,208.224,9.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
6227.0,1556.75,6451.1720000000005,840.0,224.17200000000003,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
2772.0,924.0,2805.264,780.0,33.264,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1485.0,495.0,1538.46,480.0,53.46,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
1071.0,357.0,1186.6680000000001,279.0,115.668,9.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
6423.0,2141.0,6885.456,930.0,462.456,6.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
6650.0,1330.0,6809.6,1170.0,159.6,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
2290.0,1145.0,2317.48,403.0,27.48,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2218.0,739.3333333333334,2430.9280000000003,620.0,212.928,8.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
5482.0,1370.5,5482.0,750.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
4765.0,1191.25,5050.900000000001,900.0,285.9,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
8370.0,1674.0,8771.76,1230.0,401.76,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
5210.0,1736.6666666666667,5710.160000000001,992.0,500.16,8.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
250.0,83.33333333333333,265.0,527.0,15.0,5.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
2523.0,630.75,2704.656,930.0,181.656,6.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
5860.0,1953.3333333333333,6000.64,1170.0,140.64000000000001,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
309.0,154.5,323.832,124.0,14.832,4.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
5519.0,1839.6666666666667,5519.0,1116.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
4675.0,1558.3333333333333,4675.0,750.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
3548.0,1774.0,3760.88,540.0,212.88,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
536.0,268.0,536.0,372.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
5732.0,1910.6666666666667,5938.352,1550.0,206.35200000000003,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2243.0,1121.5,2296.832,434.0,53.832,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
250.0,125.0,262.0,120.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
4387.0,1096.75,4544.932,840.0,157.932,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
4760.0,952.0,5102.72,930.0,342.72,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
3629.0,1814.5,3977.3840000000005,240.0,348.384,8.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
5478.0,1826.0,5675.2080000000005,1209.0,197.20800000000003,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
7824.0,2608.0,8856.768,1085.0,1032.768,11.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
3885.0,971.25,4211.34,960.0,326.34,7.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
8739.0,1747.8,9263.34,900.0,524.34,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
9451.0,2362.75,10018.060000000001,899.0,567.0600000000001,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
250.0,250.0,262.0,124.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4095.0,1365.0,4389.84,930.0,294.84000000000003,6.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
466.0,233.0,488.368,120.0,22.368000000000002,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
3124.0,1041.3333333333333,3536.3680000000004,720.0,412.368,11.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
5671.0,1417.75,6419.572000000001,1080.0,748.5720000000001,11.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
5649.0,1412.25,6191.304,990.0,542.304,8.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
250.0,250.0,271.0,210.0,21.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
250.0,83.33333333333333,280.0,300.0,30.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2795.0,931.6666666666666,2929.1600000000003,510.0,134.16,4.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
4545.0,1515.0,4599.54,775.0,54.54,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
1620.0,540.0,1717.2,540.0,97.2,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
724.0,241.33333333333334,741.376,434.0,17.376,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
3639.0,1819.5,3988.3440000000005,248.0,349.344,8.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0
3152.0,788.0,3568.0640000000003,1080.0,416.06399999999996,11.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
250.0,125.0,283.00000000000006,720.0,33.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
6725.0,1681.25,7451.300000000001,1020.0,726.3000000000001,9.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
7215.0,1803.75,8080.800000000001,1050.0,865.8,10.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
6769.0,2256.3333333333335,7012.684,1209.0,243.68400000000003,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1268.0,422.6666666666667,1435.3760000000002,720.0,167.376,11.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
2912.0,970.6666666666666,3296.3840000000005,720.0,384.384,11.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
1818.0,606.0,1905.2640000000001,510.0,87.264,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
2752.0,917.3333333333334,3016.192,620.0,264.192,8.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
4523.0,1507.6666666666667,4740.104,868.0,217.104,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
1973.0,493.25,2067.704,496.0,94.70400000000001,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
6165.0,1541.25,6756.84,248.0,591.84,8.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
952.0,952.0,997.696,120.0,45.696,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5946.0,2973.0,6017.352,420.0,71.352,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
5995.0,1498.75,6066.9400000000005,775.0,71.94,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
4636.0,2318.0,5247.952,713.0,611.952,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2997.0,749.25,3140.856,496.0,143.856,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0
7197.0,1799.25,7974.276000000001,1020.0,777.2760000000001,9.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
2064.0,1032.0,2262.1440000000002,240.0,198.144,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1401.0,700.5,1417.8120000000001,403.0,16.812,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
250.0,250.0,280.0,310.0,30.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2202.0,550.5,2254.848,810.0,52.848,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0
2313.0,1156.5,2424.024,120.0,111.024,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,250.0,262.0,124.0,12.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1593.0,796.5,1726.8120000000001,589.0,133.812,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
9233.0,3077.6666666666665,10008.572,960.0,775.572,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
7801.0,1560.2,7801.0,750.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
2467.0,822.3333333333334,2585.416,496.0,118.416,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
4826.0,1206.5,5463.032,713.0,637.032,11.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
1884.0,942.0,1997.0400000000002,527.0,113.04,5.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
462.0,231.0,489.72,540.0,27.720000000000002,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
4810.0,1202.5,4983.16,480.0,173.16,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
2378.0,792.6666666666666,2577.752,589.0,199.752,7.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
4898.0,1632.6666666666667,5133.104,496.0,235.104,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
687.0,343.5,761.196,270.0,74.196,9.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
2317.0,1158.5,2317.0,390.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
373.0,373.0,426.71200000000005,360.0,53.712,12.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1008.0,252.0,1044.288,480.0,36.288,3.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0
2099.0,1049.5,2300.5040000000004,240.0,201.504,8.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
9293.0,2323.25,9404.516,780.0,111.516,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
496.0,248.0,549.5680000000001,279.0,53.568,9.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0
4932.0,1644.0,5287.104,930.0,355.10400000000004,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
4048.0,1349.3333333333333,4242.304,868.0,194.304,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
6967.0,1741.75,7886.644000000001,1440.0,919.644,11.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
1431.0,1431.0,1465.344,434.0,34.344,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1652.0,550.6666666666666,1731.296,124.0,79.296,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
4853.0,4853.0,5085.944,120.0,232.94400000000002,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1383.0,461.0,1432.788,465.0,49.788,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
4766.0,1191.5,4823.192,1147.0,57.192,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
5161.0,1290.25,5470.66,900.0,309.66,5.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0
3402.0,680.4,3524.472,840.0,122.472,3.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
1873.0,624.3333333333334,2120.2360000000003,341.0,247.236,11.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
5191.0,1730.3333333333333,5876.212,341.0,685.212,11.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
250.0,250.0,286.00000000000006,360.0,36.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3563.0,1781.5,3563.0,372.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
5979.0,1494.75,6194.244000000001,837.0,215.24400000000003,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
3355.0,838.75,3516.04,868.0,161.04,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0
3601.0,1200.3333333333333,3644.212,420.0,43.212,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
1367.0,683.5,1498.2320000000002,248.0,131.232,8.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
5877.0,1175.4,6018.048,1178.0,141.048,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0
4177.0,1392.3333333333333,4177.0,744.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
5964.0,1491.0,6393.408,1302.0,429.408,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3119.0,779.75,3119.0,744.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
6145.0,1229.0,6292.4800000000005,810.0,147.48,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
1657.0,552.3333333333334,1676.884,775.0,19.884,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
8070.0,1614.0,8070.0,750.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0
2034.0,678.0,2156.04,900.0,122.04,5.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
6859.0,1714.75,7188.232,870.0,329.232,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
4010.0,1336.6666666666667,4250.6,540.0,240.60000000000002,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
2219.0,2219.0,2458.652,270.0,239.652,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4770.0,1192.5,4998.96,868.0,228.96,4.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
3364.0,841.0,3767.6800000000003,690.0,403.68,10.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
2551.0,850.3333333333334,2551.0,390.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
861.0,287.0,861.0,1110.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2298.0,1149.0,2573.76,690.0,275.76,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
2741.0,913.6666666666666,3102.8120000000004,720.0,361.812,11.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
7711.0,1927.75,8266.192000000001,1302.0,555.192,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
250.0,125.0,262.0,124.0,12.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
4120.0,2060.0,4169.44,420.0,49.44,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
3351.0,1117.0,3511.848,870.0,160.848,4.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
3292.0,1097.3333333333333,3292.0,750.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
4398.0,1466.0,4714.656,570.0,316.656,6.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
5440.0,1813.3333333333333,5701.12,868.0,261.12,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
4657.0,1164.25,5104.072,240.0,447.072,8.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
250.0,250.0,277.0,270.0,27.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1327.0,442.3333333333333,1374.772,465.0,47.772,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
5493.0,1373.25,6218.076000000001,1085.0,725.076,11.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
8166.0,1633.2,8263.992,780.0,97.992,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
6128.0,2042.6666666666667,6569.216,930.0,441.216,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
5871.0,1467.75,6645.972000000001,1085.0,774.972,11.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0
5692.0,1423.0,6238.432000000001,990.0,546.432,8.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0
5900.0,1966.6666666666667,5970.8,775.0,70.8,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
1420.0,710.0,1471.1200000000001,465.0,51.12,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
3692.0,1230.6666666666667,3869.2160000000003,124.0,177.216,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
4122.0,1030.5,4270.392,837.0,148.392,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0
2410.0,803.3333333333334,2410.0,744.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
1733.0,577.6666666666666,1816.184,496.0,83.184,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1855.0,463.75,1944.0400000000002,870.0,89.04,4.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0
250.0,83.33333333333333,250.0,744.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
7251.0,1450.2,7599.048000000001,1240.0,348.048,4.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
4662.0,1165.5,5221.4400000000005,682.0,559.44,10.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
3307.0,1102.3333333333333,3545.1040000000003,570.0,238.10399999999998,6.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
2674.0,891.3333333333334,2930.704,240.0,256.704,8.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
8200.0,2050.0,9184.0,1054.0,984.0,10.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
5034.0,1258.5,5517.264,990.0,483.264,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
4300.0,2150.0,4816.000000000001,682.0,516.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
4336.0,867.2,4544.128000000001,1230.0,208.12800000000001,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
5107.0,1276.75,5168.284,780.0,61.284,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
3668.0,1222.6666666666667,3844.0640000000003,870.0,176.064,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
4993.0,1248.25,5532.244000000001,660.0,539.244,9.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0
8708.0,2177.0,8812.496,775.0,104.496,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
5035.0,1678.3333333333333,5035.0,1116.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
250.0,83.33333333333333,259.0,480.0,9.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
3532.0,1177.3333333333333,3913.456,1020.0,381.456,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
3905.0,1301.6666666666667,4279.88,240.0,374.88,8.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
3862.0,1931.0,4232.752,992.0,370.752,8.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
950.0,475.0,995.6,124.0,45.6,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
4440.0,1110.0,4493.28,780.0,53.28,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
6669.0,2223.0,7469.280000000001,310.0,800.2800000000001,10.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
1773.0,443.25,1773.0,750.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
3822.0,955.5,4326.504000000001,720.0,504.504,11.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
2436.0,1218.0,2436.0,390.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
899.0,449.5,985.3040000000001,240.0,86.304,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2326.0,1163.0,2381.824,450.0,55.824,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
3402.0,1134.0,3851.0640000000003,341.0,449.06399999999996,11.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
250.0,125.0,271.0,217.0,21.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
403.0,403.0,403.0,390.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2449.0,612.25,2654.7160000000003,960.0,205.716,7.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
2750.0,2750.0,2783.0,775.0,33.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
4126.0,1031.5,4225.024,810.0,99.024,2.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
790.0,263.3333333333333,827.9200000000001,120.0,37.92,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
1061.0,1061.0,1111.928,120.0,50.928000000000004,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
4046.0,1348.6666666666667,4531.52,310.0,485.52,10.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
9010.0,1802.0,9442.48,1230.0,432.48,4.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0
3626.0,1813.0,3626.0,1110.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
1410.0,705.0,1511.52,558.0,101.52000000000001,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
5308.0,1769.3333333333333,5371.696,1140.0,63.696,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
4842.0,968.4,5248.728,960.0,406.728,7.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
1940.0,646.6666666666666,1986.56,434.0,46.56,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
5783.0,1445.75,6060.584,868.0,277.584,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0
1276.0,425.3333333333333,1276.0,390.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
2783.0,927.6666666666666,2783.0,750.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
2875.0,1437.5,3047.5,900.0,172.5,5.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
3626.0,1208.6666666666667,3974.0960000000005,620.0,348.096,8.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
4722.0,1574.0,5231.976000000001,651.0,509.976,9.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1531.0,765.5,1549.372,403.0,18.372,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
3273.0,1091.0,3626.4840000000004,660.0,353.48400000000004,9.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
2232.0,558.0,2499.84,690.0,267.84,10.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
2485.0,828.3333333333334,2544.64,450.0,59.64,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
250.0,125.0,256.0,806.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2878.0,959.3333333333334,3016.1440000000002,496.0,138.144,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
5251.0,1750.3333333333333,5629.072,930.0,378.072,6.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
250.0,250.0,262.0,124.0,12.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
6703.0,1675.75,7105.18,900.0,402.18000000000006,5.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
2177.0,1088.5,2281.496,124.0,104.496,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
250.0,250.0,262.0,120.0,12.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2770.0,923.3333333333334,3002.6800000000003,600.0,232.68,7.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
811.0,270.3333333333333,888.8560000000001,240.0,77.856,8.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
7922.0,1584.4,8207.192000000001,1550.0,285.192,3.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
259.0,129.5,290.08000000000004,300.0,31.080000000000002,10.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
8673.0,1734.6,8985.228000000001,1200.0,312.228,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
2995.0,748.75,3354.4000000000005,690.0,359.4,10.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
7417.0,1854.25,8040.028,1680.0,623.028,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
1145.0,381.6666666666667,1158.74,403.0,13.74,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
6867.0,1716.75,6949.404,775.0,82.404,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
250.0,250.0,265.0,150.0,15.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
